polygon_id;point_code_vervang;grts_ranking;rank_rel_polygon;rank_rel_buffer;x;y
163482_v2020;1894033_1;6088337;3;1;36189,59;183790,11
163482_v2020;1894033_1;8709777;6;2;36093,59;183790,11
163482_v2020;1894033_1;9373329;8;3;36157,59;183758,11
163482_v2020;1894033_1;10946193;11;4;36093,59;183726,11
163482_v2020;1894033_1;14476945;14;5;36125,59;183854,11
163482_v2020;1894033_1;17761937;17;6;36189,59;183726,11
163482_v2020;1894033_1;18671249;20;7;36157,59;183822,11
163482_v2020;1894033_1;22865553;24;8;36221,59;183822,11
163482_v2020;1894033_1;26150545;26;9;36125,59;183726,11
163482_v2020;1894033_1;27059857;28;10;36189,59;183886,11
163482_v2020;1894033_1;27723409;30;11;36061,59;183758,11
163482_v2020;1894033_1;31254161;32;12;36157,59;183886,11
163482_v2020;1894033_1;32302737;34;13;36253,59;183790,11
163482_v2020;1894033_1;34539153;38;14;36189,59;183758,11
163482_v2020;1894033_1;35448465;41;15;36125,59;183790,11
163482_v2020;1894033_1;38733457;43;16;36189,59;183694,11
163482_v2020;1894033_1;39642769;46;17;36221,59;183790,11
163482_v2020;1894033_1;42264209;49;18;36093,59;183822,11
163482_v2020;1894033_1;42927761;51;19;36157,59;183726,11
163482_v2020;1894033_1;43837073;54;20;36189,59;183854,11
163482_v2020;1894033_1;43976337;56;21;36253,59;183726,11
163482_v2020;1894033_1;44500625;60;22;36093,59;183758,11
163482_v2020;1894033_1;47122065;62;23;36157,59;183694,11
163482_v2020;1894033_1;48031377;65;24;36157,59;183854,11
163482_v2020;1894033_1;51316369;71;25;36221,59;183726,11
163482_v2020;1894033_1;52225681;74;26;36125,59;183822,11
163482_v2020;1894033_1;55510673;79;27;36221,59;183694,11
163482_v2020;1894033_1;56419985;82;28;36189,59;183822,11
163482_v2020;1894033_1;59041425;84;29;36061,59;183790,11
163482_v2020;1894033_1;59704977;86;30;36125,59;183758,11
163482_v2020;1894033_1;60753553;88;31;36253,59;183758,11
163482_v2020;1894033_1;61277841;91;32;36061,59;183726,11
163482_v2020;1894033_1;64808593;94;33;36125,59;183886,11
163482_v2020;1894033_1;65857169;96;34;36253,59;183822,11
163482_v2020;2033297_1;5179025;1;1;36221,59;183662,11
163482_v2020;2033297_1;6088337;3;2;36189,59;183790,11
163482_v2020;2033297_1;9373329;8;3;36157,59;183758,11
163482_v2020;2033297_1;17761937;17;4;36189,59;183726,11
163482_v2020;2033297_1;21956241;22;5;36189,59;183662,11
163482_v2020;2033297_1;32302737;34;6;36253,59;183790,11
163482_v2020;2033297_1;34539153;38;7;36189,59;183758,11
163482_v2020;2033297_1;38733457;43;8;36189,59;183694,11
163482_v2020;2033297_1;39642769;46;9;36221,59;183790,11
163482_v2020;2033297_1;42927761;51;10;36157,59;183726,11
163482_v2020;2033297_1;43976337;56;11;36253,59;183726,11
163482_v2020;2033297_1;47122065;62;12;36157,59;183694,11
163482_v2020;2033297_1;49079953;68;13;36285,59;183790,11
163482_v2020;2033297_1;51316369;71;14;36221,59;183726,11
163482_v2020;2033297_1;53274257;77;15;36317,59;183790,11
163482_v2020;2033297_1;55510673;79;16;36221,59;183694,11
163482_v2020;2033297_1;60753553;88;17;36253,59;183758,11
163482_v2020;321169_1;8709777;6;1;36093,59;183790,11
163482_v2020;321169_1;11855505;12;2;35997,59;183918,11
163482_v2020;321169_1;12904081;13;3;36029,59;183822,11
163482_v2020;321169_1;15001233;16;4;35933,59;183822,11
163482_v2020;321169_1;27584145;29;5;35901,59;183822,11
163482_v2020;321169_1;29681297;31;6;36029,59;183790,11
163482_v2020;321169_1;31778449;33;7;35965,59;183790,11
163482_v2020;321169_1;33875601;37;8;36029,59;183854,11
163482_v2020;321169_1;42264209;49;9;36093,59;183822,11
163482_v2020;321169_1;44361361;59;10;35901,59;183790,11
163482_v2020;321169_1;46458513;61;11;35997,59;183822,11
163482_v2020;321169_1;48555665;67;12;35933,59;183790,11
163482_v2020;321169_1;50652817;70;13;35997,59;183854,11
163482_v2020;321169_1;52749969;76;14;35965,59;183854,11
163482_v2020;321169_1;59041425;84;15;36061,59;183790,11
163482_v2020;321169_1;62187153;92;16;35997,59;183950,11
163482_v2020;321169_1;63235729;93;17;35997,59;183790,11
163482_v2020;321169_1;65332881;95;18;35965,59;183822,11
163482_v2020;984721_1;5179025;1;1;36221,59;183662,11
163482_v2020;984721_1;6088337;3;2;36189,59;183790,11
163482_v2020;984721_1;9373329;8;3;36157,59;183758,11
163482_v2020;984721_1;14476945;14;4;36125,59;183854,11
163482_v2020;984721_1;17761937;17;5;36189,59;183726,11
163482_v2020;984721_1;18671249;20;6;36157,59;183822,11
163482_v2020;984721_1;21956241;22;7;36189,59;183662,11
163482_v2020;984721_1;22865553;24;8;36221,59;183822,11
163482_v2020;984721_1;26150545;26;9;36125,59;183726,11
163482_v2020;984721_1;32302737;34;10;36253,59;183790,11
163482_v2020;984721_1;34539153;38;11;36189,59;183758,11
163482_v2020;984721_1;35448465;41;12;36125,59;183790,11
163482_v2020;984721_1;38733457;43;13;36189,59;183694,11
163482_v2020;984721_1;39642769;46;14;36221,59;183790,11
163482_v2020;984721_1;42927761;51;15;36157,59;183726,11
163482_v2020;984721_1;43837073;54;16;36189,59;183854,11
163482_v2020;984721_1;43976337;56;17;36253,59;183726,11
163482_v2020;984721_1;47122065;62;18;36157,59;183694,11
163482_v2020;984721_1;48031377;65;19;36157,59;183854,11
163482_v2020;984721_1;49079953;68;20;36285,59;183790,11
163482_v2020;984721_1;51316369;71;21;36221,59;183726,11
163482_v2020;984721_1;52225681;74;22;36125,59;183822,11
163482_v2020;984721_1;53274257;77;23;36317,59;183790,11
163482_v2020;984721_1;55510673;79;24;36221,59;183694,11
163482_v2020;984721_1;56419985;82;25;36189,59;183822,11
163482_v2020;984721_1;59704977;86;26;36125,59;183758,11
163482_v2020;984721_1;60753553;88;27;36253,59;183758,11
163482_v2020;984721_1;65857169;96;28;36253,59;183822,11
173615_v2020;1369745_1;9758353;1;1;35869,59;183982,11
173615_v2020;1369745_1;18146961;4;2;35933,59;184014,11
173615_v2020;1369745_1;26535569;5;3;35901,59;183982,11
173615_v2020;1369745_1;34924177;6;4;35933,59;183982,11
173615_v2020;1369745_1;43312785;7;5;35901,59;184014,11
173615_v2020;1369745_1;51701393;9;6;35965,59;184014,11
173615_v2020;1369745_1;60090001;10;7;35869,59;184014,11
173615_v2020;1500817_1;9758353;1;1;35869,59;183982,11
173615_v2020;1500817_1;9889425;3;2;35805,59;183982,11
173615_v2020;1500817_1;43443857;8;3;35837,59;183982,11
173615_v2020;1500817_1;60090001;10;4;35869,59;184014,11
173615_v2020;1500817_1;60221073;12;5;35837,59;184014,11
173625_v2020;1635985_1;18413201;2;1;36445,59;183566,11
173625_v2020;1635985_1;18937489;5;2;36477,59;183502,11
173625_v2020;1635985_1;26801809;9;3;36413,59;183598,11
173625_v2020;1635985_1;27850385;11;4;36445,59;183662,11
173625_v2020;1635985_1;30996113;13;5;36413,59;183566,11
173625_v2020;1635985_1;35190417;16;6;36445,59;183534,11
173625_v2020;1635985_1;35714705;18;7;36445,59;183470,11
173625_v2020;1635985_1;39384721;20;8;36445,59;183630,11
173625_v2020;1635985_1;51967633;25;9;36477,59;183534,11
173625_v2020;1635985_1;52491921;27;10;36445,59;183502,11
173625_v2020;1635985_1;56161937;30;11;36445,59;183598,11
173625_v2020;1635985_1;60356241;33;12;36413,59;183630,11
173625_v2020;2160273_1;8451729;1;1;36509,59;183438,11
173625_v2020;2160273_1;18413201;2;2;36445,59;183566,11
173625_v2020;2160273_1;18937489;5;3;36477,59;183502,11
173625_v2020;2160273_1;23131793;8;4;36477,59;183406,11
173625_v2020;2160273_1;30996113;13;5;36413,59;183566,11
173625_v2020;2160273_1;35190417;16;6;36445,59;183534,11
173625_v2020;2160273_1;35714705;18;7;36445,59;183470,11
173625_v2020;2160273_1;39909009;22;8;36477,59;183438,11
173625_v2020;2160273_1;42006161;23;9;36509,59;183406,11
173625_v2020;2160273_1;51967633;25;10;36477,59;183534,11
173625_v2020;2160273_1;52491921;27;11;36445,59;183502,11
173625_v2020;2160273_1;56686225;32;12;36445,59;183438,11
173625_v2020;2684561_1;18413201;2;1;36445,59;183566,11
173625_v2020;2684561_1;19461777;7;2;36381,59;183694,11
173625_v2020;2684561_1;26801809;9;3;36413,59;183598,11
173625_v2020;2684561_1;27850385;11;4;36445,59;183662,11
173625_v2020;2684561_1;30996113;13;5;36413,59;183566,11
173625_v2020;2684561_1;39384721;20;6;36445,59;183630,11
173625_v2020;2684561_1;44627601;24;7;36445,59;183694,11
173625_v2020;2684561_1;53016209;29;8;36413,59;183694,11
173625_v2020;2684561_1;56161937;30;9;36445,59;183598,11
173625_v2020;2684561_1;60356241;33;10;36413,59;183630,11
173648_v2020;1578641_1;2987665;1;1;37405,59;184078,11
173648_v2020;1578641_1;3937937;2;2;37341,59;183982,11
173648_v2020;1578641_1;9967249;3;3;37373,59;184046,11
173648_v2020;1578641_1;20715153;4;4;37373,59;184014,11
173648_v2020;1578641_1;26744465;5;5;37341,59;184046,11
173648_v2020;1578641_1;33298065;6;6;37309,59;184014,11
173648_v2020;1578641_1;35133073;7;7;37309,59;184046,11
173648_v2020;1578641_1;43521681;8;8;37341,59;184078,11
173648_v2020;1578641_1;54269585;9;9;37341,59;184014,11
173648_v2020;1578641_1;60298897;10;10;37373,59;184078,11
173648_v2020;1578641_1;66852497;11;11;37309,59;183982,11
173675_v2020;1840785_1;17569425;1;1;37245,59;183790,11
173675_v2020;1840785_1;22812305;4;2;37277,59;183790,11
173675_v2020;792209_1;17569425;1;1;37245,59;183790,11
173675_v2020;792209_1;19854993;3;2;37245,59;183758,11
173675_v2020;792209_1;22812305;4;3;37277,59;183790,11
173675_v2020;792209_1;38729361;6;4;37277,59;183758,11
173675_v2020;792209_1;53409425;7;5;37213,59;183758,11
173675_v2020;792209_1;65992337;8;6;37181,59;183758,11
173676_v2020;1775249_1;12117649;1;1;36349,59;184142,11
173676_v2020;1775249_1;16311953;2;2;36349,59;184078,11
173676_v2020;1775249_1;18552465;3;3;36413,59;184142,11
173676_v2020;1775249_1;26941073;4;4;36413,59;184078,11
173676_v2020;1775249_1;28894865;5;5;36349,59;184110,11
173676_v2020;1775249_1;35329681;6;6;36413,59;184110,11
173676_v2020;1775249_1;39523985;7;7;36445,59;184078,11
173676_v2020;1775249_1;45672081;8;8;36317,59;184142,11
173676_v2020;1775249_1;47912593;9;9;36445,59;184110,11
173676_v2020;1775249_1;49866385;10;10;36317,59;184078,11
173676_v2020;1775249_1;52106897;11;11;36381,59;184142,11
173676_v2020;1775249_1;60495505;12;12;36381,59;184078,11
173676_v2020;1775249_1;62449297;13;13;36317,59;184110,11
173676_v2020;1775249_1;64689809;14;14;36445,59;184142,11
173739_v2020;2922993_1;7117297;1;1;40093,59;185966,11
173739_v2020;2922993_1;9214449;2;2;40125,59;185934,11
173739_v2020;2922993_1;10000881;3;3;40189,59;186094,11
173739_v2020;2922993_1;11311601;4;4;40189,59;185998,11
173739_v2020;2922993_1;15505905;5;5;40093,59;186062,11
173739_v2020;2922993_1;19700209;6;6;40157,59;186030,11
173739_v2020;2922993_1;21273073;7;7;40221,59;186030,11
173739_v2020;2922993_1;23894513;8;8;40093,59;185998,11
173739_v2020;2922993_1;26778097;9;9;40157,59;186094,11
173739_v2020;2922993_1;28088817;10;10;40157,59;185998,11
173739_v2020;2922993_1;32283121;11;11;40125,59;186062,11
173739_v2020;2922993_1;35166705;12;12;40093,59;186094,11
173739_v2020;2922993_1;36477425;13;13;40157,59;186062,11
173739_v2020;2922993_1;40671729;14;14;40125,59;185998,11
173739_v2020;2922993_1;42768881;15;15;40093,59;185934,11
173739_v2020;2922993_1;44866033;16;16;40157,59;185966,11
173739_v2020;2922993_1;49060337;17;17;40125,59;186030,11
173739_v2020;2922993_1;51157489;18;18;40157,59;185934,11
173739_v2020;2922993_1;51943921;19;19;40125,59;186094,11
173739_v2020;2922993_1;53254641;20;20;40189,59;186062,11
173739_v2020;2922993_1;57448945;21;21;40125,59;185966,11
173739_v2020;2922993_1;59021809;22;22;40221,59;185998,11
173739_v2020;2922993_1;60332529;23;23;40157,59;186126,11
173739_v2020;2922993_1;61643249;24;24;40189,59;185966,11
173739_v2020;2922993_1;65837553;25;25;40093,59;186030,11
174389_v2020;1840785_1;6035089;1;1;37309,59;183822,11
174389_v2020;1840785_1;8132241;2;2;37341,59;183918,11
174389_v2020;1840785_1;10229393;3;3;37373,59;183854,11
174389_v2020;1840785_1;13375121;4;4;37245,59;183886,11
174389_v2020;1840785_1;14423697;5;5;37373,59;183790,11
174389_v2020;1840785_1;18618001;6;6;37309,59;183854,11
174389_v2020;1840785_1;27006609;7;7;37341,59;183854,11
174389_v2020;1840785_1;31200913;8;8;37341,59;183790,11
174389_v2020;1840785_1;35395217;9;9;37309,59;183886,11
174389_v2020;1840785_1;39589521;10;10;37309,59;183790,11
174389_v2020;1840785_1;41686673;11;11;37373,59;183918,11
174389_v2020;1840785_1;43783825;12;12;37341,59;183886,11
174389_v2020;1840785_1;47978129;13;13;37373,59;183822,11
174389_v2020;1840785_1;52172433;14;14;37277,59;183854,11
174389_v2020;1840785_1;56366737;15;15;37277,59;183822,11
174389_v2020;1840785_1;60561041;16;16;37373,59;183886,11
174389_v2020;1840785_1;62658193;17;17;37309,59;183918,11
174389_v2020;1840785_1;64755345;18;18;37341,59;183822,11
186727_v2020;1228529_1;26394353;1;1;53693,59;191374,11
186727_v2020;1228529_1;59948785;2;2;53693,59;191342,11
186785_v2020;1289969_1;7319281;1;1;51421,59;191118,11
186785_v2020;1289969_1;15707889;2;;51357,59;191086,11
186785_v2020;1289969_1;24096497;3;2;51421,59;191086,11
186785_v2020;1289969_1;32485105;4;3;51389,59;191086,11
186785_v2020;1289969_1;40873713;5;4;51453,59;191118,11
186785_v2020;1289969_1;51359473;6;;51357,59;191054,11
186785_v2020;1289969_1;51621617;7;5;51485,59;191086,11
186785_v2020;1289969_1;57650929;8;6;51453,59;191086,11
187851_v2020;2635657_1;6616969;1;1;120125,59;188878,11
187851_v2020;2635657_1;11024265;2;2;120189,59;188942,11
187851_v2020;2635657_1;11548553;3;3;120061,59;188974,11
187851_v2020;2635657_1;15218569;4;4;120093,59;188942,11
187851_v2020;2635657_1;15742857;5;5;120061,59;188942,11
187851_v2020;2635657_1;19412873;6;6;120093,59;189006,11
187851_v2020;2635657_1;23394185;7;7;120093,59;188878,11
187851_v2020;2635657_1;23607177;8;8;120157,59;188974,11
187851_v2020;2635657_1;26277769;9;9;120061,59;188878,11
187851_v2020;2635657_1;27801481;10;10;120157,59;188910,11
187851_v2020;2635657_1;31995785;11;11;120093,59;188910,11
187851_v2020;2635657_1;32520073;12;12;120029,59;188942,11
187851_v2020;2635657_1;36190089;13;13;120125,59;188974,11
187851_v2020;2635657_1;48773001;14;14;120125,59;188942,11
187851_v2020;2635657_1;52967305;15;15;120125,59;189006,11
187851_v2020;2635657_1;61355913;16;16;120157,59;188942,11
187851_v2020;2635657_1;65337225;17;17;120157,59;188878,11
187851_v2020;2635657_1;65550217;18;18;120125,59;188910,11
187851_v2020;2635657_1;66074505;19;19;120061,59;188910,11
190187_v2020;6876377_1;23653593;1;1;119677,59;161294,11
190187_v2020;6876377_1;26940121;2;2;119741,59;161230,11
190187_v2020;6876377_1;27988697;3;3;119645,59;161230,11
190187_v2020;6876377_1;40430809;4;4;119677,59;161262,11
190187_v2020;6876377_1;43717337;5;5;119709,59;161198,11
190187_v2020;6876377_1;44765913;6;6;119677,59;161230,11
190187_v2020;6876377_1;46722265;7;7;119709,59;161262,11
190187_v2020;6876377_1;60494553;8;8;119709,59;161230,11
249556_v2020;1047090_1;42990130;1;1;227389,59;183790,11
275810_v2020;5736726_1;9668886;1;1;164605,59;187118,11
275810_v2020;5736726_1;9931030;2;2;164573,59;187054,11
275810_v2020;5736726_1;10193174;3;;164637,59;187150,11
275810_v2020;5736726_1;26708246;4;3;164605,59;187086,11
275810_v2020;5736726_1;31426838;5;4;164669,59;187086,11
275810_v2020;5736726_1;35096854;6;5;164541,59;187054,11
275810_v2020;5736726_1;43485462;7;6;164573,59;187086,11
275810_v2020;5736726_1;43747606;8;7;164669,59;187118,11
275810_v2020;5736726_1;52136214;9;;164701,59;187118,11
275810_v2020;5736726_1;60262678;10;8;164605,59;187054,11
275810_v2020;5736726_1;60524822;11;9;164637,59;187118,11
275810_v2020;5736726_1;64981270;12;10;164637,59;187086,11
299987_v2020;568582_1;46705926;1;1;168221,59;164110,11
305282_v2016;1473234_1;752338;1;;222205,59;188270,11
305282_v2016;1473234_1;1735378;2;;222365,59;188238,11
305282_v2016;1473234_1;2521810;3;1;222557,59;188238,11
305282_v2016;1473234_1;3832530;4;;222301,59;188302,11
305282_v2016;1473234_1;11172562;5;;222461,59;188270,11
305282_v2016;1473234_1;12221138;6;;222237,59;188302,11
305282_v2016;1473234_1;14056146;7;2;222493,59;188302,11
305282_v2016;1473234_1;15366866;8;;222365,59;188302,11
305282_v2016;1473234_1;17529554;9;;222205,59;188302,11
305282_v2016;1473234_1;18512594;10;;222397,59;188238,11
305282_v2016;1473234_1;20609746;11;;222333,59;188302,11
305282_v2016;1473234_1;22706898;12;;222429,59;188238,11
305282_v2016;1473234_1;23493330;13;3;222525,59;188238,11
305282_v2016;1473234_1;27949778;14;;222461,59;188302,11
305282_v2016;1473234_1;28015314;15;;222205,59;188238,11
305282_v2016;1473234_1;28998354;16;;222269,59;188302,11
305282_v2016;1473234_1;30833362;17;4;222525,59;188270,11
305282_v2016;1473234_1;32144082;18;;222365,59;188270,11
305282_v2016;1473234_1;34306770;19;;222173,59;188302,11
305282_v2016;1473234_1;35027666;20;5;222557,59;188270,11
305282_v2016;1473234_1;37386962;21;;222333,59;188270,11
305282_v2016;1473234_1;42629842;22;;222333,59;188238,11
305282_v2016;1473234_1;44726994;23;;222429,59;188302,11
305282_v2016;1473234_1;44792530;24;;222173,59;188238,11
305282_v2016;1473234_1;45775570;25;;222269,59;188270,11
305282_v2016;1473234_1;46824146;26;;222269,59;188238,11
305282_v2016;1473234_1;47610578;27;6;222493,59;188270,11
305282_v2016;1473234_1;48921298;28;;222397,59;188270,11
305282_v2016;1473234_1;51083986;29;;222173,59;188270,11
305282_v2016;1473234_1;51804882;30;7;222557,59;188302,11
305282_v2016;1473234_1;54164178;31;;222301,59;188270,11
305282_v2016;1473234_1;56261330;32;;222461,59;188238,11
305282_v2016;1473234_1;57047762;33;8;222493,59;188238,11
305282_v2016;1473234_1;59407058;34;;222301,59;188238,11
305282_v2016;1473234_1;61504210;35;;222429,59;188270,11
305282_v2016;1473234_1;62552786;36;;222237,59;188270,11
